0,1,2
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Paul Oakenfold
Julianne Moore,/people/person/profession,Actor
Julianne Moore,/people/person/gender,Female
Julianne Moore,/people/person/nationality,United Kingdom
Julianne Moore,/people/person/religion,Atheism
Julianne Moore,/people/person/places_lived./people/place_lived/location,Frankfurt
Julianne Moore,/people/person/education./education/education/institution,Boston University
Julianne Moore,/people/person/places_lived./people/place_lived/location,Falls Church
Author,/people/profession/people_with_this_profession,Julianne Moore
Julianne Moore,/people/person/profession,Author
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Julianne Moore
Julianne Moore,/people/person/places_lived./people/place_lived/location,Fayetteville
Julianne Moore,/people/person/nationality,United States
Julianne Moore,/people/person/education./education/education/degree,Bachelor's degree
Actor,/people/profession/people_with_this_profession,Julianne Moore
Julianne Moore,/people/person/places_lived./people/place_lived/location,Boston
Scottish Americans,/people/ethnicity/people,Julianne Moore
Julianne Moore,/people/person/ethnicity,Scottish Americans
Julianne Moore,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Christine Langan,/people/person/nationality,United Kingdom
Television producer,/people/profession/people_with_this_profession,Christine Langan
Christine Langan,/people/person/place_of_birth,Edmonton
Edmonton,/location/location/people_born_here,Christine Langan
Christine Langan,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Christine Langan,/people/person/education./education/education/institution,University of Cambridge
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Christine Langan
Christine Langan,/people/person/profession,Film producer
Christine Langan,/people/person/gender,Female
Film producer,/people/profession/people_with_this_profession,Christine Langan
Christine Langan,/people/person/profession,Television producer
Wisner Washam,/people/person/nationality,United States
Wisner Washam,/people/person/education./education/education/institution,University of North Carolina at Chapel Hill
Wisner Washam,/people/person/profession,Screenwriter
Wisner Washam,/people/person/gender,Male
Wisner Washam,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Wisner Washam,/people/person/place_of_birth,North Carolina
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Wisner Washam
North Carolina,/location/location/people_born_here,Wisner Washam
Screenwriter,/people/profession/people_with_this_profession,Wisner Washam
Kristen Stewart,/people/person/nationality,United States
Kristen Stewart,/people/person/place_of_birth,Los Angeles
Kristen Stewart,/people/person/places_lived./people/place_lived/location,Los Angeles
Kristen Stewart,/people/person/languages,English
Kristen Stewart,/people/person/gender,Female
Los Angeles,/location/location/people_born_here,Kristen Stewart
Kristen Stewart,/people/person/places_lived./people/place_lived/location,Woodland Hills
Actor,/people/profession/people_with_this_profession,Kristen Stewart
Kristen Stewart,/people/person/profession,Actor
Oprah Winfrey,/people/person/nationality,United States
Oprah Winfrey,/people/person/profession,Television producer
Businessperson,/people/profession/people_with_this_profession,Oprah Winfrey
Theatrical producer,/people/profession/people_with_this_profession,Oprah Winfrey
Oprah Winfrey,/people/person/profession,Theatrical producer
Oprah Winfrey,/people/person/education./education/education/institution,Tennessee State University
African Americans,/people/ethnicity/people,Oprah Winfrey
Oprah Winfrey,/people/person/places_lived./people/place_lived/location,Maui
Television producer,/people/profession/people_with_this_profession,Oprah Winfrey
Oprah Winfrey,/people/person/places_lived./people/place_lived/location,Milwaukee
Oprah Winfrey,/people/person/profession,Writer
Writer,/people/profession/people_with_this_profession,Oprah Winfrey
Oprah Winfrey,/people/person/profession,Actor
Oprah Winfrey,/people/person/places_lived./people/place_lived/location,Nashville
Oprah Winfrey,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Actor,/people/profession/people_with_this_profession,Oprah Winfrey
Oprah Winfrey,/people/person/profession,Businessperson
Oprah Winfrey,/people/person/ethnicity,African Americans
Oprah Winfrey,/people/person/gender,Female
Oprah Winfrey,/people/person/employment_history./business/employment_tenure/title,President
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Oprah Winfrey
Ronald Reagan,/people/person/nationality,United States
Scottish Americans,/people/ethnicity/people,Ronald Reagan
Ronald Reagan,/people/person/religion,Presbyterianism
Politician,/people/profession/people_with_this_profession,Ronald Reagan
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Ronald Reagan
Associate Justice of the Supreme Court of the United States,/people/appointed_role/appointment./people/appointment/appointed_by,Ronald Reagan
Ronald Reagan,/people/appointer/appointment_made./people/appointment/appointed_role,Associate Justice of the Supreme Court of the United States
Ronald Reagan,/people/person/employment_history./business/employment_tenure/title,President
Ronald Reagan,/people/person/spouse_s./people/marriage/location_of_ceremony,Glendale
Ronald Reagan,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Ronald Reagan,/people/person/profession,Politician
Ronald Reagan,/people/person/profession,Actor
Ronald Reagan,/people/person/profession,Spokesperson
White people,/people/ethnicity/people,Ronald Reagan
Actor,/people/profession/people_with_this_profession,Ronald Reagan
Ronald Reagan,/people/person/employment_history./business/employment_tenure/company,United States
Ronald Reagan,/people/person/spouse_s./people/marriage/spouse,Jane Wyman
Ronald Reagan,/people/person/ethnicity,Scottish Americans
Jane Wyman,/people/person/spouse_s./people/marriage/spouse,Ronald Reagan
Ronald Reagan,/people/person/gender,Male
Ronald Reagan,/people/person/ethnicity,White people
Ronald Reagan,/people/person/education./education/education/major_field_of_study,Economics
Spokesperson,/people/profession/people_with_this_profession,Ronald Reagan
Ronald Reagan,/people/person/education./education/education/major_field_of_study,Sociology
John Debney,/people/person/nationality,United States
Glendale,/location/location/people_born_here,John Debney
John Debney,/people/person/gender,Male
John Debney,/people/person/education./education/education/institution,California Institute of the Arts
John Debney,/people/person/place_of_birth,Glendale
Dan Curtis,/people/person/nationality,United States
Dan Curtis,/people/person/profession,Film producer
Dan Curtis,/people/person/education./education/education/institution,Syracuse University
Dan Curtis,/people/person/place_of_birth,Bridgeport
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Dan Curtis
Television producer,/people/profession/people_with_this_profession,Dan Curtis
Film director,/people/profession/people_with_this_profession,Dan Curtis
Screenwriter,/people/profession/people_with_this_profession,Dan Curtis
Dan Curtis,/people/person/profession,Television producer
Film producer,/people/profession/people_with_this_profession,Dan Curtis
Dan Curtis,/people/person/profession,Screenwriter
Dan Curtis,/people/person/profession,Film director
Bridgeport,/location/location/people_born_here,Dan Curtis
Dan Curtis,/people/person/gender,Male
Dan Curtis,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Rita Hayworth,/people/person/nationality,United States
Actor,/people/profession/people_with_this_profession,Rita Hayworth
Rita Hayworth,/people/person/spouse_s./people/marriage/spouse,Orson Welles
Brooklyn,/location/location/people_born_here,Rita Hayworth
Orson Welles,/people/person/spouse_s./people/marriage/spouse,Rita Hayworth
Rita Hayworth,/people/person/languages,English
Rita Hayworth,/people/person/place_of_birth,Brooklyn
Rita Hayworth,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Rita Hayworth,/people/person/profession,Actor
Rita Hayworth,/people/person/gender,Female
Rita Hayworth,/people/person/spouse_s./people/marriage/location_of_ceremony,Las Vegas
Rita Hayworth,/people/person/places_lived./people/place_lived/location,Nevada
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Rita Hayworth
Rita Hayworth,/people/person/places_lived./people/place_lived/location,Brooklyn
Irish Americans,/people/ethnicity/people,Rita Hayworth
Rita Hayworth,/people/person/places_lived./people/place_lived/location,Manhattan
Rita Hayworth,/people/person/ethnicity,Irish Americans
Rita Hayworth,/people/person/religion,Catholicism
Rita Hayworth,/people/deceased_person/place_of_death,New York
Ashley Judd,/people/person/nationality,United States
Ashley Judd,/people/person/profession,Actor
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Ashley Judd
Ashley Judd,/people/person/gender,Female
Ashley Judd,/people/person/places_lived./people/place_lived/location,Kentucky
Ashley Judd,/people/person/places_lived./people/place_lived/location,Tennessee
Ashley Judd,/people/person/education./education/education/institution,University of Kentucky
Actor,/people/profession/people_with_this_profession,Ashley Judd
Ashley Judd,/people/person/education./education/education/institution,Harvard University
Ashley Judd,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Ashley Judd,/people/person/education./education/education/institution,Harvard Kennedy School
Patrick Gallagher,/people/person/nationality,United States
Patrick Gallagher,/people/person/education./education/education/institution,National Theatre School of Canada
Patrick Gallagher,/people/person/gender,Male
Patrick Gallagher,/people/person/profession,Actor
Actor,/people/profession/people_with_this_profession,Patrick Gallagher
Patrick Gallagher,/people/person/nationality,Canada
Andrew G. Vajna,/people/person/nationality,United States
Andrew G. Vajna,/people/person/gender,Male
Andrew G. Vajna,/people/person/profession,Film producer
Andrew G. Vajna,/people/person/nationality,Hungary
Andrew G. Vajna,/people/person/place_of_birth,Budapest
Film producer,/people/profession/people_with_this_profession,Andrew G. Vajna
Budapest,/location/location/people_born_here,Andrew G. Vajna
Gary Rydstrom,/people/person/nationality,United States
Gary Rydstrom,/people/person/education./education/education/institution,University of Southern California
Gary Rydstrom,/people/person/profession,Film director
Chicago,/location/location/people_born_here,Gary Rydstrom
Film director,/people/profession/people_with_this_profession,Gary Rydstrom
Gary Rydstrom,/people/person/gender,Male
Gary Rydstrom,/people/person/place_of_birth,Chicago
Chris Parnell,/people/person/nationality,United States
Chris Parnell,/people/person/education./education/education/institution,University of North Carolina School of the Arts
Chris Parnell,/people/person/profession,Musician
Comedian,/people/profession/people_with_this_profession,Chris Parnell
Chris Parnell,/people/person/profession,Actor
Chris Parnell,/people/person/places_lived./people/place_lived/location,Memphis
Chris Parnell,/people/person/place_of_birth,Memphis
Memphis,/location/location/people_born_here,Chris Parnell
Chris Parnell,/people/person/profession,Comedian
Chris Parnell,/people/person/places_lived./people/place_lived/location,Los Angeles
Actor,/people/profession/people_with_this_profession,Chris Parnell
Chris Parnell,/people/person/gender,Male
Musician,/people/profession/people_with_this_profession,Chris Parnell
Frank Loesser,/people/person/nationality,United States
Frank Loesser,/people/person/education./education/education/institution,The City College of New York
Frank Loesser,/people/person/spouse_s./people/marriage/type_of_union,Marriage
New York,/location/location/people_born_here,Frank Loesser
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Frank Loesser
Frank Loesser,/people/person/profession,Composer
Frank Loesser,/people/deceased_person/place_of_death,New York
Frank Loesser,/people/person/profession,Screenwriter
Frank Loesser,/people/person/place_of_birth,New York
Songwriter,/people/profession/people_with_this_profession,Frank Loesser
Screenwriter,/people/profession/people_with_this_profession,Frank Loesser
Frank Loesser,/people/person/profession,Playwright
Lyricist,/people/profession/people_with_this_profession,Frank Loesser
Composer,/people/profession/people_with_this_profession,Frank Loesser
Playwright,/people/profession/people_with_this_profession,Frank Loesser
Frank Loesser,/people/person/profession,Songwriter
Frank Loesser,/people/person/gender,Male
Frank Loesser,/people/person/profession,Lyricist
Mo Willems,/people/person/nationality,United States
Screenwriter,/people/profession/people_with_this_profession,Mo Willems
Author,/people/profession/people_with_this_profession,Mo Willems
Mo Willems,/people/person/profession,Actor
Mo Willems,/people/person/profession,Animator
Mo Willems,/people/person/profession,Screenwriter
Illustrator,/people/profession/people_with_this_profession,Mo Willems
Animator,/people/profession/people_with_this_profession,Mo Willems
Mo Willems,/people/person/education./education/education/institution,New York University
Mo Willems,/people/person/profession,Author
Mo Willems,/people/person/place_of_birth,New Orleans
Television producer,/people/profession/people_with_this_profession,Mo Willems
Mo Willems,/people/person/profession,Illustrator
Actor,/people/profession/people_with_this_profession,Mo Willems
Mo Willems,/people/person/profession,Television producer
Mo Willems,/people/person/gender,Male
New Orleans,/location/location/people_born_here,Mo Willems
Mo Willems,/people/person/profession,Writer
Mo Willems,/people/person/education./education/education/degree,Bachelor of Fine Arts
Writer,/people/profession/people_with_this_profession,Mo Willems
Eric Dane,/people/person/nationality,United States
Eric Dane,/people/person/places_lived./people/place_lived/location,San Francisco
Eric Dane,/people/person/spouse_s./people/marriage/type_of_union,Marriage
San Francisco,/location/location/people_born_here,Eric Dane
Eric Dane,/people/person/gender,Male
Jewish people,/people/ethnicity/people,Eric Dane
Actor,/people/profession/people_with_this_profession,Eric Dane
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Eric Dane
Eric Dane,/people/person/places_lived./people/place_lived/location,Los Angeles
Eric Dane,/people/person/profession,Actor
Eric Dane,/people/person/place_of_birth,San Francisco
Eric Dane,/people/person/ethnicity,Jewish people
Ang Lee,/people/person/profession,Film director
Ang Lee,/people/person/nationality,United States
Ang Lee,/people/person/profession,Screenwriter
Film producer,/people/profession/people_with_this_profession,Ang Lee
Screenwriter,/people/profession/people_with_this_profession,Ang Lee
Ang Lee,/people/person/nationality,Taiwan
Ang Lee,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Ang Lee
Ang Lee,/people/person/profession,Film producer
Ang Lee,/people/person/education./education/education/institution,New York University
Ang Lee,/people/person/gender,Male
Film director,/people/profession/people_with_this_profession,Ang Lee
Frank Sinatra,/people/person/nationality,United States
Italian Americans,/people/ethnicity/people,Frank Sinatra
Artist,/people/profession/people_with_this_profession,Frank Sinatra
Ava Gardner,/people/person/spouse_s./people/marriage/spouse,Frank Sinatra
Frank Sinatra,/people/person/place_of_birth,Hoboken
Actor,/people/profession/people_with_this_profession,Frank Sinatra
Hoboken,/location/location/people_born_here,Frank Sinatra
Mia Farrow,/people/person/spouse_s./people/marriage/spouse,Frank Sinatra
Frank Sinatra,/people/person/ethnicity,Italian Americans
Frank Sinatra,/people/person/profession,Actor
Frank Sinatra,/people/person/profession,Film director
Frank Sinatra,/people/person/spouse_s./people/marriage/spouse,Ava Gardner
Frank Sinatra,/people/person/profession,Film producer
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Frank Sinatra
Frank Sinatra,/people/person/spouse_s./people/marriage/spouse,Mia Farrow
Film producer,/people/profession/people_with_this_profession,Frank Sinatra
Frank Sinatra,/people/person/gender,Male
Frank Sinatra,/people/person/places_lived./people/place_lived/location,Hoboken
Frank Sinatra,/people/deceased_person/place_of_death,Los Angeles
Frank Sinatra,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Frank Sinatra,/people/person/profession,Artist
Frank Sinatra,/people/person/religion,Catholicism
Film director,/people/profession/people_with_this_profession,Frank Sinatra
Edie Falco,/people/person/places_lived./people/place_lived/location,Brooklyn
Edie Falco,/people/person/nationality,United States
Edie Falco,/people/person/education./education/education/major_field_of_study,Acting
Edie Falco,/people/person/place_of_birth,Brooklyn
Edie Falco,/people/person/ethnicity,Swedish Americans
Brooklyn,/location/location/people_born_here,Edie Falco
Edie Falco,/people/person/ethnicity,Italian Americans
Swedish Americans,/people/ethnicity/people,Edie Falco
Edie Falco,/people/person/profession,Actor
Italian Americans,/people/ethnicity/people,Edie Falco
Edie Falco,/people/person/gender,Female
Edie Falco,/people/person/languages,English
Edie Falco,/people/person/places_lived./people/place_lived/location,Manhattan
Actor,/people/profession/people_with_this_profession,Edie Falco
Jeff Garlin,/people/person/nationality,United States
Jeff Garlin,/people/person/ethnicity,Jewish people
Jeff Garlin,/people/person/profession,Author
Jeff Garlin,/people/person/profession,Screenwriter
Television producer,/people/profession/people_with_this_profession,Jeff Garlin
Jewish people,/people/ethnicity/people,Jeff Garlin
Screenwriter,/people/profession/people_with_this_profession,Jeff Garlin
Jeff Garlin,/people/person/profession,Television producer
Jeff Garlin,/people/person/education./education/education/institution,University of Miami
Chicago,/location/location/people_born_here,Jeff Garlin
Author,/people/profession/people_with_this_profession,Jeff Garlin
Jeff Garlin,/people/person/gender,Male
Film director,/people/profession/people_with_this_profession,Jeff Garlin
Jeff Garlin,/people/person/profession,Film director
Jeff Garlin,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Jeff Garlin,/people/person/place_of_birth,Chicago
Actor,/people/profession/people_with_this_profession,Jeff Garlin
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jeff Garlin
Jeff Garlin,/people/person/profession,Actor
Holland Taylor,/people/person/nationality,United States
Philadelphia,/location/location/people_born_here,Holland Taylor
Holland Taylor,/people/person/places_lived./people/place_lived/location,Philadelphia
Holland Taylor,/people/person/place_of_birth,Philadelphia
Actor,/people/profession/people_with_this_profession,Holland Taylor
Holland Taylor,/people/person/gender,Female
Holland Taylor,/people/person/education./education/education/institution,Bennington College
Holland Taylor,/people/person/profession,Actor
Les Fradkin,/people/person/nationality,United States
Les Fradkin,/people/person/place_of_birth,New York
Les Fradkin,/people/person/profession,Songwriter
Musician,/people/profession/people_with_this_profession,Les Fradkin
Les Fradkin,/people/person/profession,Musician
Les Fradkin,/people/person/gender,Male
Songwriter,/people/profession/people_with_this_profession,Les Fradkin
Les Fradkin,/people/person/profession,Guitarist
New York,/location/location/people_born_here,Les Fradkin
Les Fradkin,/people/person/profession,Composer
Guitarist,/people/profession/people_with_this_profession,Les Fradkin
Composer,/people/profession/people_with_this_profession,Les Fradkin
Bobby Wolff,/people/person/nationality,United States
Bobby Wolff,/people/person/gender,Male
Diane Warren,/people/person/nationality,United States
Writer,/people/profession/people_with_this_profession,Diane Warren
Diane Warren,/people/person/profession,Composer
Songwriter,/people/profession/people_with_this_profession,Diane Warren
Lyricist,/people/profession/people_with_this_profession,Diane Warren
Diane Warren,/people/person/profession,Writer
Van Nuys,/location/location/people_born_here,Diane Warren
Composer,/people/profession/people_with_this_profession,Diane Warren
Diane Warren,/people/person/place_of_birth,Van Nuys
Diane Warren,/people/person/gender,Female
Diane Warren,/people/person/profession,Songwriter
Diane Warren,/people/person/profession,Lyricist
Diana Ross,/people/person/nationality,United States
Actor,/people/profession/people_with_this_profession,Diana Ross
Diana Ross,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Diana Ross,/people/person/places_lived./people/place_lived/location,Detroit
Diana Ross,/people/person/profession,Film producer
Diana Ross,/people/person/place_of_birth,Detroit
Diana Ross,/people/person/profession,Actor
Film producer,/people/profession/people_with_this_profession,Diana Ross
Diana Ross,/people/person/ethnicity,African Americans
Diana Ross,/people/person/profession,Screenwriter
Diana Ross,/people/person/gender,Female
Detroit,/location/location/people_born_here,Diana Ross
Screenwriter,/people/profession/people_with_this_profession,Diana Ross
Diana Ross,/people/person/languages,English
African Americans,/people/ethnicity/people,Diana Ross
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Diana Ross
Todd Haynes,/people/person/nationality,United States
Todd Haynes,/people/person/place_of_birth,Encino
Todd Haynes,/people/person/education./education/education/institution,Brown University
Todd Haynes,/people/person/education./education/education/institution,Bard College
Film director,/people/profession/people_with_this_profession,Todd Haynes
Encino,/location/location/people_born_here,Todd Haynes
Film producer,/people/profession/people_with_this_profession,Todd Haynes
Todd Haynes,/people/person/profession,Screenwriter
Todd Haynes,/people/person/profession,Film director
Todd Haynes,/people/person/profession,Film producer
Screenwriter,/people/profession/people_with_this_profession,Todd Haynes
Todd Haynes,/people/person/gender,Male
Kevin Dunn,/people/person/nationality,United States
Kevin Dunn,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Actor,/people/profession/people_with_this_profession,Kevin Dunn
Chicago,/location/location/people_born_here,Kevin Dunn
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Kevin Dunn
Kevin Dunn,/people/person/place_of_birth,Chicago
Kevin Dunn,/people/person/gender,Male
Kevin Dunn,/people/person/profession,Actor
Steven Curtis Chapman,/people/person/nationality,United States
Songwriter,/people/profession/people_with_this_profession,Steven Curtis Chapman
Author,/people/profession/people_with_this_profession,Steven Curtis Chapman
Steven Curtis Chapman,/people/person/gender,Male
Steven Curtis Chapman,/people/person/profession,Singer-songwriter
Steven Curtis Chapman,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Steven Curtis Chapman,/people/person/profession,Author
Steven Curtis Chapman,/people/person/profession,Musician
Steven Curtis Chapman,/people/person/places_lived./people/place_lived/location,Paducah
Steven Curtis Chapman,/people/person/profession,Songwriter
Steven Curtis Chapman,/people/person/profession,Artist
Steven Curtis Chapman,/people/person/place_of_birth,Paducah
Singer-songwriter,/people/profession/people_with_this_profession,Steven Curtis Chapman
Actor,/people/profession/people_with_this_profession,Steven Curtis Chapman
Steven Curtis Chapman,/people/person/education./education/education/institution,Belmont University
Artist,/people/profession/people_with_this_profession,Steven Curtis Chapman
Musician,/people/profession/people_with_this_profession,Steven Curtis Chapman
Steven Curtis Chapman,/people/person/religion,Christianity
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Steven Curtis Chapman
Steven Curtis Chapman,/people/person/profession,Actor
Paducah,/location/location/people_born_here,Steven Curtis Chapman
Ralph Burns,/people/person/nationality,United States
Songwriter,/people/profession/people_with_this_profession,Ralph Burns
Ralph Burns,/people/person/gender,Male
Bandleader,/people/profession/people_with_this_profession,Ralph Burns
Ralph Burns,/people/person/profession,Songwriter
Ralph Burns,/people/deceased_person/place_of_death,Los Angeles
Ralph Burns,/people/person/education./education/education/institution,New England Conservatory of Music
Newton,/location/location/people_born_here,Ralph Burns
Ralph Burns,/people/person/profession,Composer
Ralph Burns,/people/person/place_of_birth,Newton
Composer,/people/profession/people_with_this_profession,Ralph Burns
Ralph Burns,/people/person/profession,Bandleader
John Michael Higgins,/people/person/nationality,United States
John Michael Higgins,/people/person/languages,English
John Michael Higgins,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Actor,/people/profession/people_with_this_profession,John Michael Higgins
John Michael Higgins,/people/person/place_of_birth,Boston
John Michael Higgins,/people/person/education./education/education/institution,Amherst College
John Michael Higgins,/people/person/gender,Male
John Michael Higgins,/people/person/places_lived./people/place_lived/location,Boston
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,John Michael Higgins
John Michael Higgins,/people/person/profession,Actor
Boston,/location/location/people_born_here,John Michael Higgins
Brendan Fraser,/people/person/nationality,United States
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Hollywood
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Switzerland
Brendan Fraser,/people/person/spouse_s./people/marriage/type_of_union,Marriage
German Americans,/people/ethnicity/people,Brendan Fraser
Brendan Fraser,/people/person/ethnicity,Canadian Americans
Indianapolis,/location/location/people_born_here,Brendan Fraser
Brendan Fraser,/people/person/languages,English
Film producer,/people/profession/people_with_this_profession,Brendan Fraser
Irish Americans,/people/ethnicity/people,Brendan Fraser
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Greenwich
Brendan Fraser,/people/person/places_lived./people/place_lived/location,New York
Brendan Fraser,/people/person/profession,Actor
French Americans,/people/ethnicity/people,Brendan Fraser
Canadian Americans,/people/ethnicity/people,Brendan Fraser
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Ottawa
Brendan Fraser,/people/person/ethnicity,Irish Americans
Brendan Fraser,/people/person/ethnicity,German Americans
Brendan Fraser,/people/person/gender,Male
Brendan Fraser,/people/person/profession,Film producer
Brendan Fraser,/people/person/education./education/education/institution,Upper Canada College
Actor,/people/profession/people_with_this_profession,Brendan Fraser
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Seattle
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Netherlands
Brendan Fraser,/people/person/place_of_birth,Indianapolis
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Indianapolis
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Eureka
Brendan Fraser,/people/person/ethnicity,Scottish Americans
Scottish Americans,/people/ethnicity/people,Brendan Fraser
Brendan Fraser,/people/person/places_lived./people/place_lived/location,Texas
Brendan Fraser,/people/person/ethnicity,French Americans
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Brendan Fraser
Brendan Fraser,/people/person/nationality,Canada
Elizabeth Banks,/people/person/nationality,United States
Actor,/people/profession/people_with_this_profession,Elizabeth Banks
Elizabeth Banks,/people/person/place_of_birth,Pittsfield
Elizabeth Banks,/people/person/profession,Film producer
Elizabeth Banks,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Film producer,/people/profession/people_with_this_profession,Elizabeth Banks
Pittsfield,/location/location/people_born_here,Elizabeth Banks
Elizabeth Banks,/people/person/gender,Female
Elizabeth Banks,/people/person/places_lived./people/place_lived/location,Pittsfield
Film director,/people/profession/people_with_this_profession,Elizabeth Banks
Elizabeth Banks,/people/person/profession,Film director
Elizabeth Banks,/people/person/religion,Judaism
Elizabeth Banks,/people/person/education./education/education/institution,University of Pennsylvania
Elizabeth Banks,/people/person/profession,Actor
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Elizabeth Banks
Halle Berry,/people/person/nationality,United States
Halle Berry,/people/person/ethnicity,African Americans
Halle Berry,/people/person/profession,Model
African Americans,/people/ethnicity/people,Halle Berry
Halle Berry,/people/person/place_of_birth,Cleveland
Halle Berry,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Halle Berry,/people/person/profession,Actor
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Halle Berry
Halle Berry,/people/person/ethnicity,White people
Halle Berry,/people/person/gender,Female
Cleveland,/location/location/people_born_here,Halle Berry
White people,/people/ethnicity/people,Halle Berry
Model,/people/profession/people_with_this_profession,Halle Berry
Halle Berry,/people/person/places_lived./people/place_lived/location,Cleveland
Halle Berry,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Halle Berry,/people/person/languages,English
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Halle Berry
Actor,/people/profession/people_with_this_profession,Halle Berry
Joseph Sargent,/people/person/profession,Actor
Joseph Sargent,/people/person/nationality,United States
Joseph Sargent,/people/person/gender,Male
Actor,/people/profession/people_with_this_profession,Joseph Sargent
Jersey City,/location/location/people_born_here,Joseph Sargent
Joseph Sargent,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Joseph Sargent,/people/person/profession,Film director
Film producer,/people/profession/people_with_this_profession,Joseph Sargent
Joseph Sargent,/people/person/place_of_birth,Jersey City
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Joseph Sargent
Joseph Sargent,/people/person/profession,Film producer
Film director,/people/profession/people_with_this_profession,Joseph Sargent
Lloyd Bridges,/people/person/nationality,United States
Beau Bridges,/people/person/parents,Lloyd Bridges
Lloyd Bridges,/people/person/children,Jeff Bridges
Lloyd Bridges,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Lloyd Bridges,/people/person/spouse_s./people/marriage/location_of_ceremony,New York
Lloyd Bridges,/people/person/education./education/education/institution,"University of California, Los Angeles"
Lloyd Bridges,/people/person/children,Beau Bridges
Lloyd Bridges,/people/person/profession,Actor
Jeff Bridges,/people/person/parents,Lloyd Bridges
Lloyd Bridges,/people/person/gender,Male
Lloyd Bridges,/people/deceased_person/place_of_death,Los Angeles
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Lloyd Bridges
Actor,/people/profession/people_with_this_profession,Lloyd Bridges
Steven Bauer,/people/person/nationality,United States
Steven Bauer,/people/person/profession,Film producer
Steven Bauer,/people/person/places_lived./people/place_lived/location,Miami
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Steven Bauer
Steven Bauer,/people/person/education./education/education/institution,University of Miami
Jewish people,/people/ethnicity/people,Steven Bauer
Havana,/location/location/people_born_here,Steven Bauer
Steven Bauer,/people/person/place_of_birth,Havana
Film producer,/people/profession/people_with_this_profession,Steven Bauer
Steven Bauer,/people/person/profession,Actor
Steven Bauer,/people/person/ethnicity,Jewish people
Melanie Griffith,/people/person/spouse_s./people/marriage/spouse,Steven Bauer
Steven Bauer,/people/person/nationality,Cuba
Steven Bauer,/people/person/spouse_s./people/marriage/spouse,Melanie Griffith
Steven Bauer,/people/person/gender,Male
Steven Bauer,/people/person/spouse_s./people/marriage/type_of_union,Marriage
